r2,rmse,mae,spearman_rho,pearson_r,seed
0.1699315594647028,0.15907189247371628,0.12026504414728934,0.43814356919717207,0.41222755786665066,42
0.199599066479336,0.15805058143604706,0.12194505797829784,0.4462796783018766,0.4467651133194444,43
0.19694103291560186,0.15891450714059294,0.12361610370823271,0.43081597524707316,0.44378038816018206,44
0.17267128672696222,0.16218710780595041,0.12551901551364428,0.41838493463645177,0.4155373469701156,45
0.14859150683149414,0.1693825942729006,0.12748859911367014,0.43669133755415895,0.38547568902784796,46
